Season,AccountNumber,SingleGameTickets,PartialPlanTickets,GroupTickets,STM,AvgSpend,GamesAttended,FanSegment,DistanceToArena,BasketballPropensity,SocialMediaEngagement
2024,23601,4,0,0,0,$69.00 ,1,Limited Data,,,Medium
2024,23602,0,5,0,0,$0.00 ,2,A,12,772,Medium
2024,23603,0,0,0,0,$15.90 ,1,B,3,549,Low
2024,23604,2,0,0,0,$4.00 ,1,Limited Data,1,931,Medium
2024,23605,2,0,0,0,$12.00 ,1,E,1,359,Medium
2024,23606,0,0,10,0,$142.37 ,1,E,12,949,Low
2024,23607,2,0,0,0,$157.00 ,1,Limited Data,33,885,High
2024,23608,4,0,0,0,$47.00 ,0,B,5,914,High
2024,23609,0,0,1,0,$89.00 ,0,F,10,407,Low
2024,23610,2,0,0,0,$78.00 ,1,D,2,896,Medium
2024,23611,2,0,0,0,$68.00 ,1,B,35,482,Medium
2024,23612,3,0,0,0,$67.00 ,0,A,33,939,Medium
2024,23613,3,0,0,0,$1.00 ,1,F,7,958,Medium
2024,23614,0,0,2,0,$73.00 ,1,Limited Data,66,317,Medium
2024,23615,1,0,0,0,$133.00 ,1,Limited Data,9,900,Low
2024,23616,2,0,0,0,$141.00 ,1,Limited Data,22,909,Medium
2024,23617,0,0,4,0,$348.04 ,0,Limited Data,10,,Low
2024,23618,0,0,4,0,$76.53 ,0,Limited Data,9,936,Medium
2024,23619,16,0,0,1,$101.33 ,4,D,6,939,Medium
2024,23620,2,0,0,0,$0.75 ,1,A,4,910,High
2024,23621,4,0,0,0,$137.00 ,1,D,7,968,Low
2024,23622,2,0,0,0,$67.00 ,1,B,6,907,Low
2024,23623,4,0,0,0,$98.00 ,1,B,12,941,Low
2024,23624,4,0,0,0,$3.00 ,1,D,3,926,High
2024,23625,2,0,0,0,$36.00 ,1,D,6,608,High
2024,23626,0,0,4,0,$57.34 ,1,F,13,285,Medium
2024,23627,0,0,3,0,$33.00 ,0,Limited Data,42,888,Medium
2024,23628,3,0,0,0,$279.00 ,0,Limited Data,68,926,Medium
2024,23629,2,0,0,0,$51.00 ,1,Limited Data,1,942,Low
2024,23630,2,0,0,0,$13.00 ,1,A,7,881,Low
2024,23631,8,0,0,0,$99.23 ,3,A,86,941,Medium
2024,23632,0,20,0,0,$110.00 ,5,E,33,897,High
2024,23633,3,0,0,0,$41.00 ,1,C,42,926,High
2024,23634,5,0,0,0,$211.01 ,1,Limited Data,12,806,Medium
2024,23635,4,0,0,0,$68.00 ,1,Limited Data,4,662,Medium
2024,23636,0,0,4,0,$62.00 ,0,B,17,911,Medium
2024,23637,0,0,4,0,$9.00 ,0,F,13,487,Low
2024,23638,0,0,4,0,$78.00 ,1,Limited Data,13,397,High
2024,23639,2,0,0,0,$112.00 ,0,F,9,943,Medium
2024,23640,3,0,0,0,$16.00 ,1,A,36,591,Low
2024,23641,0,0,0,1,$249.00 ,5,G,4,881,High
2024,23642,2,0,0,0,$26.50 ,0,F,12,913,Medium
2024,23643,3,0,0,0,$75.00 ,1,Limited Data,39,954,Medium
2024,23644,2,0,0,0,$115.00 ,1,D,8,954,High
2024,23645,0,0,4,0,$1.00 ,1,A,15,254,High
2024,23646,0,0,0,1,$82.00 ,3,B,54,923,High
2024,23647,0,0,0,1,$133.00 ,4,E,4,887,High
2024,23648,0,0,6,0,$122.56 ,0,Limited Data,,,Medium
2024,23649,2,0,0,0,$18.25 ,1,Limited Data,23,789,Medium
2024,23650,2,0,0,0,$132.00 ,1,Limited Data,17,948,Medium
2024,23651,2,0,0,0,$246.00 ,0,B,1155,875,Medium
2024,23652,0,0,6,0,$114.00 ,0,B,12,671,High
2024,23653,2,0,0,0,$62.00 ,0,Limited Data,,,Medium
2024,23654,3,0,0,0,$46.00 ,1,A,17,963,Medium
2024,23655,4,0,0,0,$10.50 ,1,A,11,472,Medium
2024,23656,4,0,0,0,$198.00 ,1,A,14,899,Medium
2024,23657,5,0,0,0,$52.00 ,2,B,10,872,Low
2024,23658,0,4,0,0,$34.00 ,1,Limited Data,61,645,High
2024,23659,2,0,0,0,$6.50 ,1,B,24,550,Low
2024,23660,2,0,0,0,$53.00 ,1,B,5,915,High
2024,23661,0,0,2,0,$17.83 ,1,Limited Data,9,575,High
2024,23662,3,0,0,0,$119.00 ,1,A,312,958,Medium
2024,23663,3,0,0,0,$15.00 ,0,Limited Data,17,853,High
2024,23664,0,0,4,0,$31.00 ,1,A,13,579,Low
2024,23665,4,0,0,0,$165.00 ,0,A,6,452,High
2024,23666,2,0,0,0,$41.50 ,1,Limited Data,11,419,Medium
2024,23667,2,0,0,0,$65.00 ,1,Limited Data,4,947,Low
2024,23668,2,0,0,0,$157.00 ,1,B,87,908,Low
2024,23669,2,0,0,0,$59.00 ,1,A,27,907,Medium
2024,23670,4,0,0,0,$24.50 ,0,B,6,943,Low
2024,23671,2,0,0,0,$132.00 ,0,B,65,944,High
2024,23672,0,0,0,1,$93.00 ,4,Limited Data,2,,Low
2024,23673,0,0,2,0,$64.00 ,1,Limited Data,,901,Low
2024,23674,2,0,0,0,$9.00 ,1,B,3,923,High
2024,23675,0,0,2,0,$50.00 ,1,B,17,357,Low
2024,23676,4,0,0,0,$69.50 ,2,A,193,935,High
2024,23677,4,0,0,0,$157.64 ,0,F,86,446,Medium
2024,23678,2,0,0,0,$136.00 ,0,Limited Data,6,699,Low
2024,23679,0,20,0,0,$52.00 ,6,B,6,934,Low
2024,23680,0,0,3,0,$72.00 ,1,Limited Data,,,Medium
2024,23681,4,0,0,0,$16.50 ,0,A,6,795,Medium
2024,23682,3,0,0,0,$64.00 ,1,F,33,950,Medium
2024,23683,0,0,5,0,$34.23 ,1,D,4,438,Medium
2024,23684,4,0,0,0,$24.00 ,1,D,76,931,Low
2024,23685,0,0,4,0,$78.48 ,0,F,7,824,High
2024,23686,2,0,0,0,$27.75 ,1,F,15,507,High
2024,23687,1,0,0,0,$3.00 ,1,Limited Data,,926,High
2024,23688,0,0,0,0,$391.00 ,1,Limited Data,23,,High
2024,23689,0,20,0,0,$134.00 ,0,A,7,695,Medium
2024,23690,3,0,4,0,$18.29 ,1,B,9,934,Medium
2024,23691,4,0,0,0,$25.00 ,1,C,64,969,Low
2024,23692,0,0,0,1,$282.00 ,21,G,19,947,Medium
2024,23693,1,0,0,0,$43.00 ,0,C,70,900,Low
2024,23694,2,0,0,0,$38.00 ,1,G,2,939,Low
2024,23695,0,0,0,1,$181.00 ,7,G,14,955,Low
2024,23696,3,0,0,0,$58.00 ,1,Limited Data,,905,Medium
2024,23697,0,20,0,0,$37.00 ,1,D,6,739,Low
2024,23698,6,0,0,0,$54.33 ,2,F,17,874,Medium
2024,23699,2,0,0,0,$9.75 ,1,A,1727,732,Low
2024,23700,4,0,0,0,$78.00 ,1,F,47,872,High
2024,23701,0,0,2,0,$2.10 ,1,B,1,890,Low
2024,23702,2,0,0,0,$45.00 ,1,Limited Data,2,935,Medium
2024,23703,4,0,0,0,$29.00 ,2,Limited Data,,,Medium
2024,23704,0,0,3,0,$74.00 ,1,D,2,730,Low
2024,23705,2,0,0,0,$22.00 ,0,A,10,871,Medium
2024,23706,0,0,2,0,$123.00 ,0,B,1737,847,Medium
2024,23707,0,0,8,0,$135.00 ,0,Limited Data,15,905,Low
2024,23708,4,0,0,0,$100.00 ,0,Limited Data,58,350,High
2024,23709,4,0,0,0,$66.50 ,2,A,570,982,Low
2024,23710,5,0,0,0,$30.40 ,2,C,64,,Medium
2024,23711,2,0,0,0,$43.00 ,1,Limited Data,,950,Low
2024,23712,2,0,0,0,$83.00 ,1,Limited Data,69,938,Low
2024,23713,2,0,0,0,$82.00 ,1,F,38,434,High
2024,23714,0,21,0,0,$68.08 ,4,B,3,953,Low
2024,23715,4,0,0,0,$2.00 ,1,Limited Data,15,473,Medium
2024,891,0,5,0,0,$43.00 ,1,Limited Data,,,Medium
2024,23716,2,0,0,0,$15.50 ,1,A,21,309,Low
2024,23717,0,6,0,0,$94.83 ,1,Limited Data,,,High
2024,23718,3,0,0,0,$110.29 ,1,Limited Data,15,288,Medium
2024,23719,2,0,0,0,$91.00 ,1,C,9,894,High
2024,23720,0,0,4,0,$44.53 ,1,B,23,238,High
2024,23721,3,0,0,0,$245.00 ,0,D,74,496,High
2024,23722,4,0,0,0,$127.00 ,1,B,47,254,Medium
2024,23723,12,0,0,0,$21.58 ,12,A,67,953,Medium
2024,23724,3,0,0,0,$21.00 ,1,C,6,918,Medium
2024,23725,2,0,0,0,$59.00 ,1,D,9,930,Low
2024,23726,2,0,0,0,$176.00 ,0,Limited Data,27,926,Medium
2024,23727,2,0,0,0,$15.00 ,1,A,20,922,Medium
2024,23728,2,0,0,0,$151.00 ,1,G,27,932,Low
2024,23729,0,0,5,0,$66.00 ,1,A,13,412,Medium
2024,23730,4,0,0,0,$30.00 ,0,B,26,953,High
2024,23731,0,0,0,0,$123.00 ,1,F,95,952,Medium
2024,23732,2,0,0,0,$52.50 ,0,E,93,842,High
2024,23733,1,0,0,0,$7.00 ,1,D,11,958,High
2024,23734,0,12,0,0,$102.02 ,3,Limited Data,5,308,Low
2024,23735,2,0,0,0,$18.00 ,1,E,78,918,High
2024,23736,0,0,0,1,$201.00 ,12,G,69,930,Low
2024,23737,0,0,38,0,$211.00 ,1,B,28,546,Medium
2024,23738,2,0,0,0,$24.00 ,1,B,223,931,Medium
2024,23739,0,0,0,1,$130.00 ,0,D,86,956,Medium
2024,23740,1,0,0,0,$48.92 ,1,D,7,929,High
2024,23741,0,0,3,0,$18.50 ,1,Limited Data,42,905,Medium
2024,23742,3,0,0,0,$52.00 ,1,F,12,948,Medium
2024,23743,0,0,8,0,$108.00 ,0,Limited Data,50,,High
2024,23744,2,0,0,0,$27.00 ,0,A,70,921,High
2024,23745,2,0,0,0,$4.00 ,1,A,9,890,Medium
2024,23746,0,0,0,1,$51.00 ,17,C,909,941,High
2024,23747,3,0,0,0,$17.00 ,1,Limited Data,45,390,High
2024,23748,2,0,0,0,$43.00 ,1,Limited Data,6,571,High
2024,23749,2,0,0,0,$44.00 ,0,Limited Data,71,767,Medium
2024,23750,0,0,0,1,$76.00 ,10,G,4,622,Medium
2024,23751,5,0,0,0,$22.00 ,1,A,7,905,Medium
2024,23752,5,0,0,0,$94.00 ,0,Limited Data,74,937,Low
2024,23753,0,0,0,0,$176.88 ,1,B,33,896,High
2024,23754,0,0,4,0,$17.50 ,1,A,58,516,High
2024,23755,0,0,4,0,$49.53 ,1,F,20,315,High
2024,23756,6,0,0,0,$7.33 ,1,A,10,422,High
2024,23757,0,0,2,0,$56.00 ,1,F,50,888,High
2024,23758,6,0,0,0,$164.00 ,1,F,10,958,Medium
2024,23759,4,0,0,0,$64.00 ,1,B,23,889,Medium
2024,23760,4,0,0,0,$64.00 ,1,Limited Data,15,697,High
2024,23761,3,0,0,0,$100.00 ,1,A,21,914,High
2024,23762,0,0,3,0,$134.00 ,1,D,13,924,Medium
2024,23763,0,0,3,0,$77.90 ,1,A,8,768,Low
2024,23764,0,20,0,0,$60.00 ,4,D,7,714,Medium
2024,23765,3,0,0,0,$49.00 ,1,Limited Data,9,927,Medium
2024,23766,4,0,0,0,$23.00 ,1,Limited Data,158,807,Medium
2024,23767,2,0,0,0,$41.00 ,1,A,1,907,Medium
2024,23768,1,0,0,0,$65.00 ,1,B,4,926,Medium
2024,23769,0,0,4,0,$47.53 ,0,Limited Data,132,443,Medium
2024,23770,0,0,4,0,$1.00 ,1,Limited Data,6,464,Medium
2024,23771,0,0,2,0,$105.94 ,1,B,18,406,Medium
2024,23772,10,0,0,0,$30.40 ,3,B,32,917,Low
2024,23773,0,0,4,0,$63.00 ,1,A,3,396,High
2024,23774,0,0,5,0,$24.69 ,1,Limited Data,9,530,Low
2024,23775,2,0,3,0,$48.44 ,2,D,7,922,Medium
2024,23776,2,0,0,0,$66.00 ,1,C,4,905,High
2024,23777,2,0,0,0,$142.00 ,0,A,,,Medium
2024,23778,1,0,0,0,$46.00 ,1,E,66,645,Low
2024,23779,3,0,0,0,$103.00 ,1,Limited Data,33,924,High
2024,23780,0,0,0,1,$696.00 ,14,G,12,948,Medium
2024,23781,3,0,0,0,$125.00 ,1,Limited Data,31,846,Low
2024,23782,0,0,0,1,$143.00 ,19,C,18,911,Medium
2024,23783,0,0,1,0,$18.69 ,1,A,22,546,Medium
2024,23784,0,0,6,0,$51.00 ,1,B,17,228,High
2024,23785,0,0,3,0,$27.33 ,0,Limited Data,124,621,Low
2024,23786,0,40,4,0,$202.17 ,11,B,6,914,High
2024,23787,0,0,25,0,$143.00 ,1,Limited Data,156,412,Low
2024,23788,2,0,0,0,$30.00 ,1,E,,926,Medium
2024,23789,0,0,2,0,$27.32 ,1,Limited Data,,,Low
2024,23790,0,0,0,1,$137.00 ,0,G,1747,766,High
2024,23791,2,0,0,0,$39.00 ,1,A,10,919,Medium
2024,23792,0,0,0,1,$361.00 ,9,G,93,950,Low
2024,23793,2,0,0,0,$0.00 ,0,D,1,939,High
2024,23794,0,0,4,0,$26.27 ,1,B,12,935,High
2024,23795,6,0,2,0,$79.22 ,2,G,160,985,Medium
2024,23796,2,0,0,0,$27.00 ,1,Limited Data,0,558,Low
2024,23797,0,0,0,0,$428.00 ,1,A,12,610,Low
2024,23798,0,0,3,0,$15.00 ,1,Limited Data,95,385,Low
2024,23799,8,0,0,0,$159.00 ,1,D,15,555,Medium
2024,23800,2,0,0,1,$136.95 ,4,D,11,959,Low
2024,23801,5,0,0,0,$288.51 ,1,A,1,872,Medium
2024,23802,2,0,0,0,$22.00 ,1,F,144,911,Low
2024,23803,2,0,0,0,$141.00 ,1,F,66,964,Medium
2024,23804,0,20,0,0,$235.00 ,6,Limited Data,2,947,Medium
2024,23805,1,0,0,0,$57.00 ,0,Limited Data,2,553,Low
2024,23806,1,0,0,0,$25.00 ,1,Limited Data,140,891,Low
2024,23807,2,0,0,0,$38.50 ,1,Limited Data,,,Medium
2024,23808,0,0,0,0,$45.00 ,1,D,,,Low
2024,23809,0,0,10,0,$50.71 ,0,F,22,577,Medium
2024,23810,0,12,0,0,$60.50 ,0,A,,,Medium
2024,23811,2,0,0,0,$31.00 ,1,Limited Data,23,914,High
2024,23812,0,0,2,0,$102.00 ,0,B,33,381,High
2024,23813,0,20,4,0,$207.67 ,5,F,1,926,Medium
2024,23814,5,0,0,0,$70.10 ,2,D,0,925,High
2024,23815,4,0,0,0,$203.00 ,0,A,163,934,Medium
2024,23816,0,0,4,0,$46.34 ,1,B,17,925,Medium
2024,23817,4,0,0,0,$44.00 ,1,C,85,927,High
2024,23818,0,0,2,0,$102.63 ,1,F,5,911,Low
2024,23819,0,0,4,0,$32.23 ,0,D,239,930,Low
2024,23820,0,0,0,1,$119.00 ,2,Limited Data,88,,Medium
2024,23821,0,0,0,1,$254.00 ,12,G,3,498,High
2024,23822,2,0,0,0,$84.00 ,1,Limited Data,4,936,Medium
2024,23823,2,0,0,0,$144.61 ,1,D,2,922,High
2024,23824,3,0,0,0,$19.00 ,1,D,33,954,Medium
2024,23825,4,0,0,0,$62.00 ,1,Limited Data,120,940,Medium
2024,23826,0,4,0,0,$21.00 ,1,A,75,937,Medium
2024,23827,6,0,0,0,$50.00 ,2,Limited Data,6,491,Medium
2024,23828,2,0,0,0,$30.50 ,1,F,1,947,Low
2024,23829,2,0,0,0,$107.29 ,1,Limited Data,,,Low
2024,23830,2,0,0,0,$155.00 ,0,F,56,901,Medium
2024,23831,4,0,0,0,$38.00 ,1,A,18,797,Medium
2024,23832,0,0,0,1,$200.00 ,8,G,2,964,Medium
2024,23833,0,0,0,1,$60.00 ,0,G,3,410,Medium
2024,23834,0,4,0,0,$11.00 ,0,D,6,764,Low
2024,23835,0,0,4,0,$71.00 ,1,Limited Data,136,914,Medium
2024,23836,3,0,0,0,$46.00 ,1,Limited Data,101,685,Low
2024,23837,0,0,3,0,$35.00 ,1,Limited Data,,,Medium
2024,23838,3,0,0,0,$10.00 ,2,Limited Data,,,Medium
2024,23839,5,0,0,0,$135.00 ,0,Limited Data,180,970,Medium
2024,23840,2,0,0,0,$92.00 ,1,Limited Data,,534,Medium
2024,23841,0,0,0,0,$150.00 ,1,F,12,546,High
2024,23842,3,0,0,0,$27.00 ,1,A,6,931,High
2024,23843,4,0,0,0,$15.00 ,1,Limited Data,40,917,Medium
2024,23844,0,0,0,1,$218.00 ,0,G,1,739,Low
2024,23845,2,0,0,0,$62.00 ,1,Limited Data,54,951,Medium
2024,23846,3,0,0,0,$93.00 ,0,D,6,950,High
2024,23847,2,0,0,0,$189.00 ,1,Limited Data,59,388,High
2024,23848,2,0,0,0,$44.25 ,1,C,2,599,High
2024,23849,0,0,3,0,$73.00 ,1,Limited Data,,,Low
2024,23850,0,0,2,0,$86.00 ,0,Limited Data,79,914,Low
2024,23851,0,0,0,1,$844.00 ,5,G,15,941,Medium
2024,23852,0,0,0,0,$6.00 ,1,B,13,884,Medium
2024,23853,0,0,0,0,$11.00 ,0,D,1731,590,High
2024,23854,0,0,5,0,$124.00 ,0,F,11,206,Medium
2024,23855,2,0,0,0,$270.00 ,0,Limited Data,87,581,Low
2024,23856,3,0,0,0,$130.00 ,1,B,22,947,Low
2024,23857,2,0,0,0,$17.00 ,1,D,1,907,High
2024,23858,1,0,0,0,$45.00 ,1,D,55,909,Medium
2024,23859,0,0,4,0,$44.00 ,1,A,38,476,Low
2024,23860,4,0,0,0,$127.50 ,1,D,19,958,Low
2024,23861,2,0,0,0,$14.00 ,1,Limited Data,81,477,Medium
2024,23862,0,0,2,0,$8.00 ,0,A,15,569,Low
2024,23863,4,0,0,0,$59.00 ,1,F,17,944,High
2024,23864,2,0,0,0,$5.00 ,1,C,5,911,High
2024,23865,0,0,0,1,$210.00 ,9,G,313,526,Medium
2024,23866,0,0,0,1,$83.00 ,0,F,8,810,Low
2024,23867,0,0,0,0,$22.00 ,1,Limited Data,,,Low
2024,23868,2,0,0,0,$65.00 ,1,Limited Data,28,883,Low
2024,23869,0,20,0,0,$123.00 ,0,C,5,944,Medium
2024,23870,0,0,4,0,$116.00 ,0,Limited Data,11,,Medium
2024,23871,2,0,0,0,$18.00 ,0,A,49,946,Medium
2024,23872,0,0,5,0,$69.00 ,1,F,15,547,Medium
2024,23873,0,0,2,0,$86.00 ,0,F,5,358,Medium
2024,23874,0,0,0,1,$77.00 ,0,F,3,287,Medium
2024,23875,7,0,0,0,$66.50 ,0,D,13,946,Low
2024,23876,0,0,4,0,$2.07 ,0,Limited Data,29,354,High
2024,23877,4,0,0,0,$53.00 ,1,A,75,935,Medium
2024,23878,0,0,0,1,$333.00 ,2,G,6,956,Medium
2024,23879,2,0,0,0,$219.00 ,1,B,89,965,Medium
2024,23880,1,0,0,0,$38.00 ,0,D,66,787,Medium
2024,23881,4,0,0,0,$64.00 ,1,C,3,945,Medium
2024,23882,2,0,0,0,$172.00 ,0,Limited Data,17,440,Low
2024,23883,0,0,5,0,$23.00 ,1,D,15,438,High
2024,23884,0,0,5,0,$90.58 ,0,A,22,824,Medium
2024,23885,4,0,0,0,$60.50 ,1,Limited Data,6,950,Medium
2024,23886,2,0,0,0,$56.00 ,1,E,,926,Low
2024,23887,0,0,3,0,$100.00 ,1,Limited Data,59,,Medium
2024,23888,0,0,0,1,$266.00 ,0,D,23,903,Low
2024,23889,0,0,0,1,$22.00 ,6,D,20,918,High
2024,23890,5,0,0,0,$55.00 ,1,F,10,890,High
2024,23891,4,0,0,0,$141.00 ,0,Limited Data,153,926,Medium
2024,23892,3,0,0,0,$17.00 ,0,B,15,426,High
2024,23893,2,0,0,0,$77.00 ,1,D,4,903,Medium
2024,23894,0,0,5,0,$39.47 ,1,C,12,374,High
2024,23895,3,0,0,0,$67.00 ,0,Limited Data,,,Medium
2024,897,0,0,0,0,$215.00 ,0,D,1,720,High
2024,23896,2,0,0,0,$48.00 ,0,A,214,912,Medium
2024,23897,0,20,0,0,$188.00 ,2,D,80,967,Medium
2024,23898,2,0,0,0,$82.00 ,1,Limited Data,216,495,Medium
2024,23899,2,0,0,0,$37.50 ,2,Limited Data,1,953,Medium
2024,23900,2,0,0,0,$132.00 ,1,D,19,926,High
2024,23901,0,4,0,0,$129.00 ,0,F,55,913,Low
2024,23902,0,4,0,0,$64.00 ,0,Limited Data,78,928,High
2024,23903,13,0,0,0,$75.52 ,4,Limited Data,4,547,High
2024,23904,3,0,0,0,$125.00 ,1,Limited Data,75,961,Low
2024,23905,3,0,0,0,$62.00 ,1,F,35,882,Low
2024,23906,2,0,0,0,$86.00 ,1,D,68,957,Medium
2024,23907,0,0,1,0,$96.90 ,0,Limited Data,,,Medium
2024,23908,2,0,2,1,$27.01 ,12,A,29,807,Medium
2024,23909,0,0,0,1,$23.00 ,6,Limited Data,9,,Medium
2024,23910,16,0,0,0,$5.25 ,4,A,9,936,Low
2024,23911,7,0,0,0,$21.00 ,1,A,25,950,Medium
2024,23912,0,0,4,0,$62.00 ,0,B,122,354,Medium
2024,23913,0,80,0,0,$96.00 ,1,G,34,753,Medium
2024,23914,2,0,0,0,$4.00 ,0,Limited Data,,,Medium
2024,23915,2,0,0,0,$26.00 ,1,Limited Data,1,944,Medium
2024,23916,4,0,0,0,$6.00 ,1,A,44,951,Medium
2024,23917,0,0,0,1,$133.00 ,0,G,10,494,Medium
2024,23918,0,0,0,1,$251.00 ,7,D,1,934,Medium
2024,23919,5,0,0,0,$63.60 ,0,B,6,301,High
2024,23920,3,0,0,0,$81.29 ,1,Limited Data,12,924,Medium
2024,23921,5,0,0,0,$129.00 ,1,Limited Data,,,Medium
2024,23922,2,0,0,0,$55.00 ,1,A,67,890,High
2024,23923,4,0,0,0,$158.00 ,0,F,12,942,Medium
2024,23924,0,0,2,0,$84.46 ,1,Limited Data,,905,High
2024,23925,2,0,0,0,$37.00 ,1,A,19,937,Medium
2024,23926,0,0,0,1,$138.33 ,8,G,3,952,Low
2024,23927,0,0,6,0,$39.00 ,0,F,7,897,Medium
2024,23928,0,0,3,0,$2.31 ,0,Limited Data,,,High
2024,23929,1,0,0,0,$332.00 ,1,E,207,958,Low
2024,23930,0,20,0,0,$66.00 ,3,D,3,934,Medium
2024,23931,2,0,0,0,$89.00 ,1,F,9,448,Low
2024,23932,0,0,0,1,$22.00 ,2,Limited Data,10,670,Low
2024,23933,1,0,0,0,$27.00 ,1,C,1,925,Low
2024,23934,2,0,0,0,$8.00 ,1,A,42,610,High
2024,23935,0,0,5,0,$3.80 ,0,Limited Data,64,674,Medium
2024,23936,6,0,0,0,$66.33 ,4,B,58,911,High
2024,23937,2,0,0,0,$29.00 ,1,Limited Data,46,868,Low
2024,23938,0,20,0,0,$40.00 ,1,F,79,874,Low
2024,23939,0,0,5,0,$97.00 ,0,Limited Data,93,437,High
2024,23940,2,0,0,0,$14.75 ,1,A,92,929,Medium
2024,23941,0,0,0,1,$66.00 ,2,G,10,906,Medium
2024,23942,2,0,0,0,$144.00 ,0,A,8,931,Low
2024,23943,2,0,0,0,$62.00 ,0,Limited Data,,,Medium
2024,23944,0,0,0,1,$340.00 ,22,E,3,911,Medium
2024,23945,5,0,0,0,$103.00 ,1,B,89,954,Medium
2024,23946,0,0,0,1,$355.00 ,10,Limited Data,7,,Medium
2024,23947,4,0,0,0,$24.00 ,0,Limited Data,33,931,Medium
2024,23948,0,0,0,1,$14.00 ,0,Limited Data,1,,Medium
2024,23949,2,0,0,0,$81.13 ,1,D,2,612,High
2024,23950,0,0,10,0,$100.58 ,0,A,3,942,High
2024,23951,2,0,0,0,$54.00 ,1,E,18,947,Medium
2024,23952,2,0,0,0,$63.00 ,1,A,86,897,High
2024,23953,0,0,0,1,$12.00 ,1,G,3,452,Low
2024,23954,2,0,0,0,$19.00 ,1,A,79,929,Medium
2024,23955,0,0,4,1,$177.18 ,7,E,1,950,Medium
2024,23956,0,20,0,0,$102.50 ,1,Limited Data,19,923,Medium
2024,23957,0,0,5,0,$93.90 ,0,B,9,320,Medium
2024,23958,2,0,0,0,$58.00 ,1,F,95,957,Low
2024,23959,3,0,0,0,$266.00 ,0,A,14,748,Medium
2024,23960,2,0,0,0,$89.00 ,1,B,74,949,High
2024,23961,3,0,0,0,$84.00 ,1,D,13,315,Medium
2024,23962,0,0,5,0,$65.00 ,1,Limited Data,,,Medium
2024,23963,4,0,0,0,$28.00 ,0,F,21,427,High
2024,23964,2,0,0,0,$102.00 ,1,A,9,815,Medium
2024,23965,2,0,0,0,$84.11 ,1,F,9,378,Medium
2024,23966,0,0,7,0,$93.59 ,1,A,6,335,Medium
2024,23967,5,0,0,0,$40.00 ,1,D,8,938,Medium
2024,23968,2,0,0,0,$39.00 ,1,F,84,953,Low
2024,23969,2,0,0,0,$129.00 ,0,Limited Data,69,938,Low
2024,23970,3,0,0,0,$40.00 ,1,A,178,952,Medium
2024,23971,3,5,0,0,$154.13 ,1,A,627,957,High
2024,23972,4,0,0,1,$193.50 ,4,G,7,858,Medium
2024,23973,2,22,0,0,$57.88 ,2,Limited Data,2,376,Medium
2024,23974,1,0,0,0,$18.00 ,1,Limited Data,,,Medium
2024,23975,4,0,0,0,$102.16 ,2,B,194,586,High
2024,23976,1,0,0,0,$75.00 ,1,D,4,951,Low
2024,23977,2,0,0,0,$114.00 ,1,Limited Data,2,949,Low
2024,23978,4,0,0,0,$30.00 ,1,A,75,968,High
2024,23979,0,0,0,1,$85.00 ,9,D,10,957,Medium
2024,23980,3,0,0,0,$66.00 ,1,A,1066,943,Medium
2024,23981,0,0,3,0,$3.69 ,1,B,10,882,Medium
2024,23982,2,0,0,0,$31.00 ,1,Limited Data,1,958,Medium
2024,23983,2,0,0,0,$73.00 ,1,A,5,928,Medium
2024,23984,2,0,0,0,$27.00 ,0,A,83,926,Medium
2024,23985,0,0,3,0,$55.04 ,1,A,4,914,Low
2024,23986,0,0,4,0,$8.00 ,1,Limited Data,35,316,Medium
2024,23987,0,0,17,0,$15.02 ,1,G,12,937,Medium
2024,23988,0,0,4,0,$74.95 ,1,Limited Data,9,553,Medium
2024,23989,0,0,8,0,$25.00 ,1,C,9,957,Medium
2024,23990,0,0,0,0,$563.00 ,0,G,338,950,Medium
2024,23991,3,0,3,0,$48.19 ,2,B,7,910,Medium
2024,23992,2,0,0,0,$79.00 ,0,D,8,631,Medium
2024,23993,0,0,4,0,$80.00 ,1,A,11,597,Low
2024,23994,2,0,0,0,$5.75 ,1,A,13,903,Low
2024,23995,5,0,0,0,$43.00 ,1,A,12,928,Medium
2024,23996,2,0,0,0,$132.00 ,0,Limited Data,4,623,Medium
2024,23997,1,0,0,0,$74.00 ,1,A,58,966,Medium
2024,23998,0,0,8,0,$16.00 ,0,Limited Data,13,651,Medium
2024,23999,2,0,0,0,$79.00 ,1,A,9,931,Medium
2024,24000,0,0,2,0,$14.00 ,1,B,3,176,Low
2024,24001,0,0,6,0,$105.53 ,1,A,49,508,High
2024,24002,0,0,0,1,$104.00 ,0,G,75,399,Medium
2024,24003,0,0,0,1,$59.00 ,0,Limited Data,,,Medium
2024,24004,2,0,0,0,$15.00 ,0,F,4,357,Medium
2024,24005,0,0,0,1,$152.00 ,9,E,1,945,Medium
2024,24006,0,0,2,0,$148.00 ,0,A,59,965,Low
2024,24007,0,20,2,0,$117.09 ,4,C,1,940,Medium
2024,24008,2,0,0,0,$93.00 ,0,D,61,701,Medium
2024,24009,0,0,2,0,$80.08 ,1,Limited Data,,,Low
2024,24010,2,0,0,0,$59.50 ,1,B,17,651,Medium
2024,24011,3,0,0,0,$63.00 ,1,C,1663,928,Medium
2024,24012,0,0,0,1,$63.00 ,0,D,1,967,Low
2024,24013,2,0,0,0,$53.00 ,1,Limited Data,18,519,High
2024,24014,0,0,5,0,$27.00 ,0,F,55,669,High
2024,24015,0,0,3,0,$25.33 ,1,Limited Data,69,677,Medium
