Season,AccountNumber,SingleGameTickets,PartialPlanTickets,GroupTickets,AvgSpend,GamesAttended,FanSegment,DistanceToArena,BasketballPropensity,SocialMediaEngagement,SumGamesAttended,TotNumTicketsPurchased,AvgSpend_norm,SocialMediaEngagement_norm,DistanceToArena_norm,BasketballPropensity_norm
2024,29611,2,0,0,55.0,1,F,45.0,811.0,High,1,2,0.01668183196845617,1.0,0.5,0.811
2024,29612,1,0,0,148.0,1,D,70.0,941.0,Medium,1,1,0.04488929329693661,0.67,0.0,0.941
2024,29613,2,0,0,109.0,0,A,66.0,967.0,Low,1,2,0.03306035790112223,0.33,0.0,0.967
2024,29614,0,0,0,19.76,0,Limited Data,737.0,671.0,Low,20,80,0.005993327267212618,0.33,0.0,0.671
2024,29615,0,0,0,584.0,0,G,30.0,954.0,High,1,6,0.17713072490142553,1.0,0.5,0.954
2024,29616,3,0,0,72.0,0,Limited Data,43.0,949.0,High,1,3,0.02183803457688808,1.0,0.5,0.949
2024,29617,4,0,0,16.25,1,B,7.0,364.0,High,1,4,0.004928723081589323,1.0,1.0,0.364
2024,29618,2,0,0,95.0,1,Limited Data,20.0,893.0,Low,1,2,0.02881407340006066,0.33,0.5,0.893
2024,29619,0,4,0,47.0,0,Limited Data,729.0,683.5054579566774,Medium,1,4,0.014255383682135275,0.67,0.0,0.6835054579566775
2024,29620,2,0,0,176.0,1,Limited Data,8.0,889.0,Medium,1,2,0.05338186229905975,0.67,1.0,0.889
2024,29621,0,0,4,80.0,1,Limited Data,148.74457038579175,683.5054579566774,Medium,1,4,0.024264482863208977,0.67,0.0,0.6835054579566775
2024,29622,0,0,7,92.0,1,B,6.0,955.0,High,1,7,0.027904155292690323,1.0,1.0,0.955
2024,29623,3,0,0,50.0,1,Limited Data,1.0,683.5054579566774,Medium,1,3,0.015165301789505611,0.67,1.0,0.6835054579566775
2024,29624,0,0,5,84.53,0,A,91.0,914.0,Medium,1,5,0.025638459205338186,0.67,0.0,0.914
2024,29625,3,0,0,108.0,1,Limited Data,2.0,959.0,Low,1,3,0.03275705186533212,0.33,1.0,0.959
2024,29626,0,0,20,6.0,1,B,8.0,448.0,Low,1,20,0.0018198362147406734,0.33,1.0,0.448
2024,29627,0,0,3,38.0,1,B,3.0,626.0,High,1,3,0.011525629360024265,1.0,1.0,0.626
2024,29628,3,0,0,203.0,0,A,203.0,971.0,Low,1,3,0.06157112526539278,0.33,0.0,0.971
2024,29629,2,0,0,59.0,1,Limited Data,148.74457038579175,683.5054579566774,High,1,2,0.01789505611161662,1.0,0.0,0.6835054579566775
2024,29630,3,0,0,22.0,1,D,2.0,929.0,Medium,1,3,0.006672732787382469,0.67,1.0,0.929
2024,29631,0,20,0,157.0,3,Limited Data,6.0,499.0,Medium,10,20,0.047619047619047616,0.67,1.0,0.499
2024,29632,0,0,5,16.2,1,F,29.0,494.0,Low,1,5,0.004913557779799817,0.33,0.5,0.494
2024,29633,2,0,0,19.0,1,D,10.0,736.0,Medium,1,2,0.005762814680012132,0.67,1.0,0.736
2024,29634,4,0,0,20.0,1,A,41.0,683.5054579566774,Low,1,4,0.006066120715802244,0.33,0.5,0.6835054579566775
2024,29635,4,0,0,6.38,1,B,19.0,577.0,Low,1,4,0.001935092508340916,0.33,1.0,0.577
2024,29636,1,0,0,16.0,1,E,3.0,894.0,High,1,1,0.004852896572641796,1.0,1.0,0.894
2024,29637,0,0,6,74.27,1,Limited Data,6.0,683.5054579566774,Medium,3,6,0.022526539278131634,0.67,1.0,0.6835054579566775
2024,29638,2,0,0,54.0,1,Limited Data,28.0,889.0,High,1,2,0.01637852593266606,1.0,0.5,0.889
2024,29639,4,0,0,204.0,1,Limited Data,74.0,498.0,Medium,1,4,0.06187443130118289,0.67,0.0,0.498
2024,29640,5,0,0,41.0,1,C,1714.0,936.0,Medium,1,5,0.0124355474673946,0.67,0.0,0.936
2024,29641,4,0,0,67.0,1,Limited Data,7.0,423.0,High,1,4,0.02032150439793752,1.0,1.0,0.423
2024,29642,3,0,0,63.0,1,Limited Data,12.0,612.0,High,1,3,0.01910828025477707,1.0,1.0,0.612
2024,29643,1,0,0,206.0,1,D,0.0,921.0,Medium,1,1,0.06248104337276312,0.67,1.0,0.921
2024,29644,2,0,0,51.0,1,A,12.0,824.0,Medium,1,2,0.015468607825295723,0.67,1.0,0.824
2024,29645,0,0,10,10.0,1,B,26.0,215.0,Medium,1,10,0.003033060357901122,0.67,0.5,0.215
2024,29646,0,20,0,180.5,6,D,26.0,922.0,High,10,20,0.054746739460115254,1.0,0.5,0.922
2024,29647,2,0,0,77.0,1,Limited Data,6.0,683.5054579566774,High,1,2,0.02335456475583864,1.0,1.0,0.6835054579566775
2024,29648,0,20,0,228.0,1,B,93.0,386.0,Low,10,20,0.06915377616014559,0.33,0.0,0.386
2024,29649,2,0,0,13.0,1,E,1.0,883.0,Medium,1,2,0.003942978465271459,0.67,1.0,0.883
2024,29650,2,0,0,41.0,1,A,82.0,380.0,Medium,1,2,0.0124355474673946,0.67,0.0,0.38
2024,29651,5,0,0,32.25,1,A,17.0,866.0,High,1,5,0.009781619654231119,1.0,1.0,0.866
2024,29652,4,0,0,37.0,1,F,8.0,904.0,Medium,1,4,0.011222323324234153,0.67,1.0,0.904
2024,29653,4,0,0,2.0,1,D,264.0,905.0,Medium,1,4,0.0006066120715802245,0.67,0.0,0.905
2024,29654,4,0,0,20.0,1,A,36.0,587.0,Medium,1,4,0.006066120715802244,0.67,0.5,0.587
2024,29655,2,0,0,193.0,1,Limited Data,41.0,237.0,Low,1,2,0.05853806490749166,0.33,0.5,0.237
2024,29656,3,0,0,53.0,1,A,74.0,943.0,High,1,3,0.016075219896875947,1.0,0.0,0.943
2024,29657,0,0,3,77.63,1,A,59.0,923.0,Low,1,3,0.02354564755838641,0.33,0.0,0.923
2024,29658,2,0,0,111.0,1,B,6.0,915.0,Medium,1,2,0.03366696997270246,0.67,1.0,0.915
2024,29659,1,0,0,75.11,1,B,2.0,465.0,High,1,1,0.02278131634819533,1.0,1.0,0.465
2024,29660,0,0,5,54.2,0,Limited Data,15.0,683.5054579566774,Low,1,5,0.016439187139824084,0.33,1.0,0.6835054579566775
2024,29661,3,0,0,34.0,1,B,1451.0,918.0,High,1,3,0.010312405216863815,1.0,0.0,0.918
2024,29662,3,0,0,11.0,1,E,4.0,391.0,Medium,1,3,0.0033363663936912345,0.67,1.0,0.391
2024,29663,5,0,0,17.75,1,Limited Data,17.0,251.0,Medium,1,5,0.005383682135274492,0.67,1.0,0.251
2024,29665,4,0,0,90.0,1,F,343.0,952.0,High,1,4,0.0272975432211101,1.0,0.0,0.952
2024,29666,10,0,0,54.0,3,B,6.0,483.0,Medium,3,10,0.01637852593266606,0.67,1.0,0.483
2024,29667,3,0,0,52.0,1,D,13.0,537.0,Low,1,3,0.015771913861085837,0.33,1.0,0.537
2024,29668,0,0,2,27.0,1,Limited Data,15.0,683.5054579566774,Medium,1,2,0.00818926296633303,0.67,1.0,0.6835054579566775
2024,29669,2,0,0,13.0,1,A,7.0,866.0,Medium,1,2,0.003942978465271459,0.67,1.0,0.866
2024,29670,2,0,0,32.0,1,A,72.0,875.0,High,1,2,0.009705793145283591,1.0,0.0,0.875
2024,29671,2,0,0,120.0,1,E,102.0,947.0,Medium,1,2,0.036396724294813464,0.67,0.0,0.947
2024,29672,4,0,0,110.0,0,B,14.0,673.0,Medium,2,4,0.03336366393691234,0.67,1.0,0.673
2024,29673,3,0,0,43.0,1,A,583.0,978.0,High,1,3,0.013042159538974826,1.0,0.0,0.978
2024,29674,1,0,0,25.0,1,D,8.0,540.0,High,1,1,0.0075826508947528055,1.0,1.0,0.54
2024,29675,3,0,0,130.0,1,E,20.0,958.0,Low,1,3,0.039429784652714586,0.33,0.5,0.958
2024,29677,1,0,0,47.0,1,C,80.0,938.0,Medium,1,1,0.014255383682135275,0.67,0.0,0.938
2024,29678,0,0,3,5.0,1,E,116.0,566.0,Medium,1,3,0.001516530178950561,0.67,0.0,0.566
2024,29679,4,0,0,288.0,1,B,2730.0,933.0,High,1,4,0.08735213830755233,1.0,0.0,0.933
2024,29680,2,0,0,72.0,1,Limited Data,44.0,897.0,High,1,2,0.02183803457688808,1.0,0.5,0.897
2024,29681,2,0,0,84.0,1,E,1.0,954.0,Low,1,2,0.025477707006369428,0.33,1.0,0.954
2024,29682,2,0,0,23.25,0,Limited Data,33.0,926.0,High,1,2,0.007051865332120109,1.0,0.5,0.926
2024,29683,6,0,0,55.0,1,Limited Data,73.0,746.0,High,1,6,0.01668183196845617,1.0,0.0,0.746
2024,29684,0,0,4,18.0,0,A,17.0,683.5054579566774,High,1,4,0.00545950864422202,1.0,1.0,0.6835054579566775
2024,29685,3,0,0,42.0,0,C,77.0,907.0,Medium,1,3,0.012738853503184714,0.67,0.0,0.907
2024,29686,3,0,0,62.0,1,A,6.0,925.0,Medium,1,3,0.01880497421898696,0.67,1.0,0.925
2024,29687,2,0,0,90.0,1,B,50.0,330.0,Medium,1,2,0.0272975432211101,0.67,0.5,0.33
2024,29688,2,20,0,279.45,1,B,28.0,946.0,Low,10,22,0.08475887170154686,0.33,0.5,0.946
2024,29689,2,0,0,63.0,1,Limited Data,27.0,911.0,Medium,1,2,0.01910828025477707,0.67,0.5,0.911
2024,29690,3,0,0,34.0,1,D,2.0,894.0,Medium,1,3,0.010312405216863815,0.67,1.0,0.894
2024,29691,4,0,0,45.0,1,A,7.0,682.0,Low,1,4,0.01364877161055505,0.33,1.0,0.682
2024,29692,0,0,0,53.61,0,Limited Data,737.0,683.5054579566774,Low,21,84,0.016260236578707916,0.33,0.0,0.6835054579566775
2024,29693,8,0,0,66.25,2,A,22.0,901.0,High,2,8,0.020094024871094934,1.0,0.5,0.901
2024,29694,2,0,0,38.0,1,A,59.0,810.0,Low,1,2,0.011525629360024265,0.33,0.0,0.81
2024,29695,2,0,0,75.0,1,B,23.0,297.0,Medium,1,2,0.022747952684258416,0.67,0.5,0.297
2024,29696,3,0,0,175.0,0,F,250.0,647.0,Low,1,3,0.05307855626326964,0.33,0.0,0.647
2024,29697,0,0,0,5.0,0,B,170.0,911.0,Low,11,42,0.001516530178950561,0.33,0.0,0.911
2024,29698,4,0,0,87.0,1,F,54.0,286.0,Low,1,4,0.026387625113739762,0.33,0.0,0.286
2024,29699,4,0,0,23.0,1,B,115.0,951.0,Low,1,4,0.006976038823172581,0.33,0.0,0.951
2024,29700,2,0,0,74.08,1,B,89.0,463.0,Low,1,2,0.022468911131331513,0.33,0.0,0.463
2024,29701,3,0,0,25.0,1,A,15.0,583.0,Low,1,3,0.0075826508947528055,0.33,1.0,0.583
2024,29702,4,0,0,60.0,1,A,30.0,922.0,Low,1,4,0.018198362147406732,0.33,0.5,0.922
2024,29703,2,0,0,41.0,1,F,2.0,857.0,Low,1,2,0.0124355474673946,0.33,1.0,0.857
2024,29704,2,0,0,137.0,1,Limited Data,14.0,683.5054579566774,Medium,1,2,0.04155292690324537,0.67,1.0,0.6835054579566775
2024,29705,5,0,0,16.6,5,A,0.0,926.0,High,5,5,0.005034880194115863,1.0,1.0,0.926
2024,29706,3,0,0,110.0,1,D,326.0,917.0,Medium,1,3,0.03336366393691234,0.67,0.0,0.917
2024,29707,4,0,0,27.0,1,C,17.0,565.0,Medium,1,4,0.00818926296633303,0.67,1.0,0.565
2024,29708,3,0,0,28.0,1,Limited Data,33.0,954.0,Medium,1,3,0.008492569002123142,0.67,0.5,0.954
2024,29709,4,0,0,109.0,1,A,7.0,419.0,Medium,1,4,0.03306035790112223,0.67,1.0,0.419
2024,29710,2,0,0,52.0,1,F,1.0,932.0,Medium,1,2,0.015771913861085837,0.67,1.0,0.932
2024,29711,3,0,0,32.0,1,B,7.0,672.0,Medium,1,3,0.009705793145283591,0.67,1.0,0.672
2024,29712,0,20,0,88.0,4,A,42.0,814.0,Medium,10,20,0.026690931149529876,0.67,0.5,0.814
2024,29713,4,0,0,46.0,0,A,87.0,325.0,Low,1,4,0.013952077646345162,0.33,0.0,0.325
2024,29714,3,0,0,70.0,1,Limited Data,11.0,809.0,Medium,1,3,0.021231422505307854,0.67,1.0,0.809
2024,29715,2,0,0,44.13,1,Limited Data,148.74457038579175,683.5054579566774,Medium,1,2,0.013384895359417653,0.67,0.0,0.6835054579566775
2024,29716,9,0,0,94.88,2,Limited Data,1725.0,925.0,Medium,2,9,0.028777676675765848,0.67,0.0,0.925
2024,29717,2,0,0,36.32,0,A,15.0,923.0,Medium,1,2,0.011016075219896875,0.67,1.0,0.923
2024,1244,5,0,0,71.0,1,A,30.0,432.0,Low,2,7,0.021534728541097968,0.33,0.5,0.432
2024,29718,0,0,4,89.5,0,Limited Data,7.0,580.0,Medium,1,4,0.027145890203215044,0.67,1.0,0.58
2024,29719,0,0,5,51.27,0,B,87.0,937.0,Medium,1,5,0.015550500454959055,0.67,0.0,0.937
2024,29720,4,0,0,155.0,1,B,106.0,310.0,Medium,1,4,0.047012435547467396,0.67,0.0,0.31
2024,29721,2,0,0,10.0,1,F,10.0,944.0,Medium,1,2,0.003033060357901122,0.67,1.0,0.944
2024,29722,5,0,0,26.8,2,E,18.0,925.0,Low,2,5,0.008128601759175009,0.33,1.0,0.925
2024,29723,2,0,0,56.0,1,F,34.0,549.0,High,1,2,0.016985138004246284,1.0,0.5,0.549
2024,29724,4,0,0,52.0,1,F,22.0,867.0,Medium,1,4,0.015771913861085837,0.67,0.5,0.867
2024,29725,4,0,0,133.64,1,F,9.0,882.0,Medium,1,4,0.040533818622990596,0.67,1.0,0.882
2024,29726,5,0,0,58.0,0,A,101.0,948.0,Medium,1,5,0.017591750075826508,0.67,0.0,0.948
2024,29727,4,0,0,14.75,1,D,100.0,620.0,High,1,4,0.004473764027904155,1.0,0.0,0.62
2024,29728,2,0,0,89.0,1,B,26.0,661.0,Medium,1,2,0.02699423718531999,0.67,0.5,0.661
2024,29729,0,0,3,50.53,1,A,89.0,467.0,High,1,3,0.015326053988474371,1.0,0.0,0.467
2024,29730,2,0,0,11.5,1,D,10.0,950.0,High,1,2,0.0034880194115862904,1.0,1.0,0.95
2024,29731,6,0,0,41.0,1,F,15.0,466.0,Medium,1,6,0.0124355474673946,0.67,1.0,0.466
2024,29732,3,0,0,68.0,1,C,4.0,944.0,High,1,3,0.02062481043372763,1.0,1.0,0.944
2024,29733,0,0,4,59.0,1,C,3.0,626.0,Medium,1,4,0.01789505611161662,0.67,1.0,0.626
2024,29734,5,0,0,255.0,1,B,19.0,920.0,Medium,1,5,0.07734303912647862,0.67,1.0,0.92
2024,29735,1,0,0,18.75,1,B,7.0,951.0,Medium,1,1,0.005686988171064604,0.67,1.0,0.951
2024,29736,2,0,0,16.0,1,Limited Data,148.74457038579175,683.5054579566774,Medium,1,2,0.004852896572641796,0.67,0.0,0.6835054579566775
2024,29737,6,0,0,87.0,0,B,3.0,494.0,High,1,6,0.026387625113739762,1.0,1.0,0.494
2024,29738,4,0,0,0.25,1,D,1.0,841.0,Low,1,4,7.582650894752806e-05,0.33,1.0,0.841
2024,29740,5,0,0,8.0,1,A,74.0,711.0,High,1,5,0.002426448286320898,1.0,0.0,0.711
2024,29741,4,3,0,6.64,1,A,5.0,888.0,Medium,2,7,0.002013952077646345,0.67,1.0,0.888
2024,29742,2,0,0,145.0,1,A,26.0,440.0,Medium,1,2,0.043979375189566274,0.67,0.5,0.44
2024,29743,5,0,0,9.25,1,C,71.0,950.0,Low,1,5,0.002805580831058538,0.33,0.0,0.95
2024,29744,4,0,0,37.25,1,A,78.0,946.0,Medium,1,4,0.01129814983318168,0.67,0.0,0.946
2024,29745,2,0,0,62.0,0,A,35.0,260.0,Medium,1,2,0.01880497421898696,0.67,0.5,0.26
2024,29746,0,0,0,91.88,0,A,12.0,861.0,Low,1,4,0.02786775856839551,0.33,1.0,0.861
2024,29747,2,0,0,9.0,1,Limited Data,21.0,931.0,High,1,2,0.00272975432211101,1.0,0.5,0.931
2024,29748,0,0,3,55.33,1,A,69.0,403.0,High,1,3,0.01678192296026691,1.0,0.0,0.403
2024,29749,4,0,0,12.0,1,A,34.0,422.0,Medium,1,4,0.003639672429481347,0.67,0.5,0.422
2024,29750,0,4,0,25.0,2,Limited Data,20.0,683.5054579566774,High,2,4,0.0075826508947528055,1.0,0.5,0.6835054579566775
2024,29751,3,0,0,34.0,1,E,42.0,912.0,Medium,1,3,0.010312405216863815,0.67,0.5,0.912
2024,29752,2,0,0,69.0,0,C,73.0,893.0,Low,1,2,0.020928116469517744,0.33,0.0,0.893
2024,29753,7,0,7,15.75,1,B,26.0,491.0,Medium,3,14,0.004777070063694267,0.67,0.5,0.491
2024,29754,3,0,0,241.0,0,E,1233.0,954.0,Low,1,3,0.07309675462541705,0.33,0.0,0.954
2024,29755,4,0,0,111.0,2,B,8.0,495.0,High,2,4,0.03366696997270246,1.0,1.0,0.495
2024,29756,4,0,0,12.0,1,F,218.0,842.0,Medium,1,4,0.003639672429481347,0.67,0.0,0.842
2024,29757,0,4,0,45.0,1,D,10.0,183.0,Medium,1,4,0.01364877161055505,0.67,1.0,0.183
2024,29758,3,0,0,23.0,1,B,618.0,929.0,Medium,1,3,0.006976038823172581,0.67,0.0,0.929
2024,29759,2,0,0,86.0,1,D,47.0,351.0,Low,1,2,0.026084319077949652,0.33,0.5,0.351
2024,29760,0,0,3,50.67,0,Limited Data,4.0,683.5054579566774,High,1,3,0.015368516833484986,1.0,1.0,0.6835054579566775
2024,29761,0,0,1,89.67,1,Limited Data,3.0,936.0,Medium,1,3,0.027197452229299365,0.67,1.0,0.936
2024,29762,0,0,0,180.0,1,Limited Data,169.0,683.5054579566774,High,1,4,0.0545950864422202,1.0,0.0,0.6835054579566775
2024,29763,6,0,0,4.67,2,C,6.0,457.0,Medium,3,6,0.001416439187139824,0.67,1.0,0.457
2024,29764,2,0,0,133.0,1,Limited Data,6.0,944.0,High,1,2,0.040339702760084924,1.0,1.0,0.944
2024,29765,0,0,0,151.88,0,B,66.0,654.0,High,1,4,0.046066120715802246,1.0,0.0,0.654
2024,29766,4,0,0,99.0,0,Limited Data,20.0,683.5054579566774,Medium,1,4,0.03002729754322111,0.67,0.5,0.6835054579566775
2024,29767,0,6,0,1.5,0,A,17.0,772.0,High,2,6,0.00045495905368516835,1.0,1.0,0.772
2024,29768,0,20,0,84.0,4,A,74.0,548.0,High,10,20,0.025477707006369428,1.0,0.0,0.548
2024,29769,0,0,4,50.0,1,Limited Data,15.0,683.5054579566774,Low,1,4,0.015165301789505611,0.33,1.0,0.6835054579566775
2024,29770,16,16,0,37.88,1,B,7.0,923.0,High,7,16,0.011489232635729452,1.0,1.0,0.923
2024,29771,4,0,0,56.0,1,Limited Data,21.0,683.5054579566774,Low,1,4,0.016985138004246284,0.33,0.5,0.6835054579566775
2024,29773,16,0,0,9.5,0,Limited Data,72.0,824.0,Medium,2,16,0.002881407340006066,0.67,0.0,0.824
2024,29774,12,0,0,64.92,3,A,10.0,854.0,Medium,5,12,0.019690627843494086,0.67,1.0,0.854
2024,29775,0,0,0,109.5,0,Limited Data,17.0,907.0,High,1,2,0.033212010919017286,1.0,1.0,0.907
2024,29776,7,0,0,10.14,2,Limited Data,133.0,900.0,Medium,2,7,0.003075523202911738,0.67,0.0,0.9
2024,29777,0,0,0,42.9,0,B,85.0,407.0,High,1,4,0.013011828935395814,1.0,0.0,0.407
2024,29778,0,0,35,89.0,1,D,661.0,953.0,High,1,35,0.02699423718531999,1.0,0.0,0.953
2024,1250,2,0,0,45.0,1,Limited Data,1.0,683.5054579566774,Medium,3,8,0.01364877161055505,0.67,1.0,0.6835054579566775
2024,29779,0,0,6,138.37,1,Limited Data,92.0,683.5054579566774,Medium,1,6,0.04196845617227783,0.67,0.0,0.6835054579566775
2024,29780,4,0,0,63.5,1,F,58.0,702.0,Medium,1,4,0.019259933272672128,0.67,0.0,0.702
2024,29781,4,0,0,34.0,1,Limited Data,92.0,891.0,Medium,1,4,0.010312405216863815,0.67,0.0,0.891
2024,29782,0,0,5,46.53,1,C,3.0,475.0,Medium,1,5,0.014112829845313922,0.67,1.0,0.475
2024,29783,2,0,0,48.0,1,A,20.0,926.0,Medium,1,2,0.014558689717925387,0.67,0.5,0.926
2024,29784,0,0,4,35.13,2,A,3.0,896.0,High,2,4,0.010655141037306644,1.0,1.0,0.896
2024,29785,0,20,0,108.0,6,E,1.0,950.0,High,10,20,0.03275705186533212,1.0,1.0,0.95
2024,29786,2,0,0,126.0,1,D,6.0,960.0,Low,1,2,0.03821656050955414,0.33,1.0,0.96
2024,29787,0,0,4,108.0,1,Limited Data,1.0,681.0,Low,1,2,0.03275705186533212,0.33,1.0,0.681
2024,29788,0,4,0,10.0,0,B,77.0,482.0,High,1,4,0.003033060357901122,1.0,0.0,0.482
2024,29789,2,0,0,77.5,1,F,55.0,846.0,Medium,1,2,0.023506217773733698,0.67,0.0,0.846
2024,29790,0,0,4,20.0,0,A,3.0,371.0,Medium,1,4,0.006066120715802244,0.67,1.0,0.371
2024,29791,2,0,0,125.0,0,C,740.0,895.0,Medium,1,2,0.03791325447376403,0.67,0.0,0.895
2024,29793,2,0,0,86.0,1,F,45.0,417.0,Medium,1,2,0.026084319077949652,0.67,0.5,0.417
2024,29794,4,0,0,90.0,0,B,3.0,465.0,Low,1,4,0.0272975432211101,0.33,1.0,0.465
2024,29795,3,0,0,13.0,0,A,1.0,422.0,Low,1,3,0.003942978465271459,0.33,1.0,0.422
2024,29796,0,4,0,73.0,0,Limited Data,3.0,508.0,Low,1,4,0.022141340612678192,0.33,1.0,0.508
2024,29797,4,0,0,174.0,1,G,998.0,955.0,High,1,4,0.052775250227479524,1.0,0.0,0.955
2024,29798,0,4,0,40.0,0,Limited Data,3.0,508.0,Low,1,4,0.012132241431604488,0.33,1.0,0.508
2024,29799,2,0,0,94.0,0,Limited Data,7.0,251.0,Low,1,2,0.02851076736427055,0.33,1.0,0.251
2024,29800,4,0,0,57.0,0,Limited Data,20.0,647.0,Low,1,2,0.017288444040036398,0.33,0.5,0.647
2024,29801,2,0,0,29.0,1,F,86.0,660.0,Medium,1,2,0.008795875037913254,0.67,0.0,0.66
2024,29802,1,0,0,13.0,1,B,71.0,951.0,Medium,1,1,0.003942978465271459,0.67,0.0,0.951
2024,29803,0,0,5,125.0,1,A,79.0,577.0,Medium,1,5,0.03791325447376403,0.67,0.0,0.577
2024,29804,0,0,20,63.0,0,B,15.0,649.0,Medium,1,20,0.01910828025477707,0.67,1.0,0.649
2024,29805,2,0,0,56.0,1,D,724.0,966.0,Medium,1,2,0.016985138004246284,0.67,0.0,0.966
2024,29806,2,0,0,9.0,1,C,2.0,956.0,Medium,1,2,0.00272975432211101,0.67,1.0,0.956
2024,29807,1,0,0,47.0,1,A,79.0,625.0,Low,1,1,0.014255383682135275,0.33,0.0,0.625
2024,29808,0,0,4,41.34,0,E,3.0,346.0,Low,1,4,0.012538671519563241,0.33,1.0,0.346
2024,29809,0,0,4,62.0,1,Limited Data,13.0,383.0,Low,1,4,0.01880497421898696,0.33,1.0,0.383
2024,29810,0,0,2,22.0,1,B,79.0,402.0,High,1,2,0.006672732787382469,1.0,0.0,0.402
2024,29811,0,0,8,84.0,0,A,19.0,432.0,High,1,8,0.025477707006369428,1.0,1.0,0.432
2024,29812,0,0,0,524.0,0,Limited Data,765.0,683.5054579566774,Medium,1,24,0.1589323627540188,0.67,0.0,0.6835054579566775
2024,29813,2,0,0,144.0,0,D,297.0,512.0,Medium,1,2,0.04367606915377616,0.67,0.0,0.512
2024,29814,2,0,0,172.0,1,C,86.0,727.0,Medium,1,2,0.052168638155899304,0.67,0.0,0.727
2024,29815,4,0,0,13.53,1,D,6.0,934.0,Medium,1,4,0.004103730664240218,0.67,1.0,0.934
2024,29816,0,0,7,115.0,0,F,91.0,935.0,Medium,1,7,0.034880194115862906,0.67,0.0,0.935
2024,29817,0,0,2,1.0,0,Limited Data,12.0,545.0,High,1,2,0.00030330603579011223,1.0,1.0,0.545
2024,29818,2,0,4,98.67,1,F,39.0,926.0,High,2,6,0.029927206551410374,1.0,0.5,0.926
2024,29819,4,0,0,231.0,0,Limited Data,102.0,505.0,Medium,1,4,0.07006369426751592,0.67,0.0,0.505
2024,29820,6,0,0,77.0,3,D,5.0,908.0,Medium,3,6,0.02335456475583864,0.67,1.0,0.908
2024,29821,2,0,0,45.0,1,Limited Data,102.0,683.5054579566774,Medium,1,2,0.01364877161055505,0.67,0.0,0.6835054579566775
2024,29822,0,0,5,15.0,1,F,20.0,288.0,High,1,5,0.004549590536851683,1.0,0.5,0.288
2024,29823,2,0,0,134.0,1,D,112.0,934.0,Low,1,2,0.04064300879587504,0.33,0.0,0.934
2024,29824,2,0,0,82.0,1,Limited Data,99.0,922.0,Medium,1,2,0.0248710949347892,0.67,0.0,0.922
2024,29825,2,0,0,14.0,0,Limited Data,34.0,683.5054579566774,Medium,1,2,0.004246284501061571,0.67,0.5,0.6835054579566775
2024,29826,2,0,0,51.0,1,D,8.0,882.0,Low,1,2,0.015468607825295723,0.33,1.0,0.882
2024,29827,2,0,0,382.0,0,A,78.0,933.0,Medium,1,2,0.11586290567182286,0.67,0.0,0.933
2024,29828,8,0,0,70.13,3,D,76.0,543.0,Low,3,8,0.02127085228996057,0.33,0.0,0.543
2024,29829,2,0,0,17.0,1,F,697.0,858.0,High,1,2,0.005156202608431908,1.0,0.0,0.858
2024,29830,5,0,0,5.0,2,B,33.0,683.0,Medium,2,5,0.001516530178950561,0.67,0.5,0.683
2024,29831,5,0,0,15.0,1,Limited Data,31.0,896.0,Medium,1,5,0.004549590536851683,0.67,0.5,0.896
2024,29832,2,0,0,97.0,0,A,18.0,855.0,Low,1,2,0.029420685471640885,0.33,1.0,0.855
2024,29833,2,0,0,173.0,0,B,74.0,911.0,High,1,2,0.052471944191689414,1.0,0.0,0.911
2024,29834,0,0,0,436.0,0,E,151.0,907.0,Medium,1,6,0.13224143160448892,0.67,0.0,0.907
2024,29835,4,0,0,8.0,1,D,2.0,746.0,Low,1,4,0.002426448286320898,0.33,1.0,0.746
2024,29836,2,0,0,68.0,0,F,22.0,926.0,High,1,2,0.02062481043372763,1.0,0.5,0.926
2024,29838,2,0,0,61.0,1,Limited Data,23.0,937.0,High,1,2,0.018501668183196845,1.0,0.5,0.937
2024,29839,0,0,4,8.0,1,Limited Data,148.74457038579175,683.5054579566774,Medium,1,4,0.002426448286320898,0.67,0.0,0.6835054579566775
2024,29840,3,0,0,5.71,1,A,1708.0,904.0,Low,1,3,0.0017318774643615407,0.33,0.0,0.904
2024,29841,2,0,0,34.0,2,Limited Data,1.0,950.0,Medium,2,2,0.010312405216863815,0.67,1.0,0.95
2024,29842,3,0,0,84.0,1,Limited Data,73.0,946.0,Low,1,3,0.025477707006369428,0.33,0.0,0.946
2024,29843,0,0,4,38.0,1,F,48.0,407.0,Medium,1,4,0.011525629360024265,0.67,0.5,0.407
2024,29844,2,0,0,0.0,1,Limited Data,87.0,683.5054579566774,Medium,1,2,0.0,0.67,0.0,0.6835054579566775
2024,29845,2,0,0,4.25,1,C,127.0,931.0,Medium,1,2,0.001289050652107977,0.67,0.0,0.931
2024,29846,4,0,0,25.0,0,C,4.0,524.0,Low,1,4,0.0075826508947528055,0.33,1.0,0.524
2024,29847,0,0,3,8.0,1,Limited Data,6.0,282.0,Medium,1,3,0.002426448286320898,0.67,1.0,0.282
2024,1255,6,0,0,45.33,2,F,60.0,951.0,Medium,3,10,0.013748862602365786,0.67,0.0,0.951
2024,29848,2,0,0,75.0,0,Limited Data,14.0,938.0,High,1,2,0.022747952684258416,1.0,1.0,0.938
2024,29849,3,0,0,113.0,1,A,30.0,903.0,Medium,1,3,0.03427358204428268,0.67,0.5,0.903
